,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,강쉪 - YouTube,구독자 19.5만명,"경주에서 유명한 유부많이~ 따뜻한 온쫄면 만들어봤습니다. [강쉪] korea food recipe, jjolmyeon, Korean Chewy Noodle Soup",2019. 11. 13.,"7,063회",170개,3개
0,강쉪 - YouTube,구독자 19.5만명,"단짠~ 꽈리고추 풀치조림 ( 말린 갈치 ) 만드는법~ [강쉪] korea food recipe, boiled-down  dried belt fish",2019. 11. 11.,"4,309회",108개,4개
0,강쉪 - YouTube,구독자 19.5만명,"멸치 하나로 맛있는 김치찜 만들기~ 감칠맛 폭팔!!  [강쉪]  korea food recipe,  Dried anchovies kimchi stew.",2019. 11. 8.,"29,280회",552개,8개
0,강쉪 - YouTube,구독자 19.5만명,"쌀쌀할땐 따뜻한 도토리묵밥 만들기~ 호로록 ~ [강쉪]  korea food recipe, Acorn jelly in dried anchovies broth",2019. 11. 6.,"10,309회",239개,2개
0,강쉪 - YouTube,구독자 19.5만명,"오독,오독 꼬들한, 무말랭이 만들기~ 맛보장!! [강쉪] korea food recipe, Spicy dried radish salad.",2019. 11. 5.,"4,430회",195개,3개
0,강쉪 - YouTube,구독자 19.5만명,"김장전, 간단하게 봄동 겉절이 만들기~ 상큼, 입맛살리고~[강쉪] korea food recipe, Fresh winter cabbage kimchi.",2019. 11. 3.,"3,360회",162개,2개
0,강쉪 - YouTube,구독자 19.5만명,"고구마로 집에서 할수있는 완벽한 스낵 만들기~바삭, 바삭칩, 스틱. [강쉪] korea food recipe, Fry sweet potato stick , chip",2019. 11. 2.,"121,550회",737개,21개
0,강쉪 - YouTube,구독자 19.5만명,"세상에서 가장 완벽한 무조림 만들기~ 건새우넣고 업그레이드 [강쉪] korea food recipe, Braised spicy radish",2019. 10. 31.,"135,512회",3천개,40개
0,강쉪 - YouTube,구독자 19.5만명,"건강하고 맛있는 브로콜리 스프 만들기~ [강쉪] korea food recipe, Broccoli Soup Recipe",2019. 10. 29.,"13,062회",344개,2개
0,강쉪 - YouTube,구독자 19.5만명,"훌륭한 밥반찬. 오징어채 어묵볶음 만들어보세요. [강쉪] korea food recipe, Sliced squid stir-fried in soy sauce",2019. 10. 27.,"7,247회",250개,1개
0,강쉪 - YouTube,구독자 19.5만명,"동태탕(동태찌개) 이렇게 끓여보세요. 맛있습니다!!  [강쉪] korea food recipe, Pollack Soup recipe",2019. 10. 25.,"9,185회",312개,5개
0,강쉪 - YouTube,구독자 19.5만명,"밥도둑 무생채 만들기~ 굴넣고 시원하게~ [강쉪] korea food recipe, Spicy oyster radish salad",2019. 10. 24.,"8,679회",326개,1개
0,강쉪 - YouTube,구독자 19.5만명,"든든한 한끼, 해쉬브라운 7가지맛 만들기~ [강쉪] korea food recipe, crispy hash brown",2019. 10. 23.,"4,821회",140개,3개
