,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,수미네반찬 불고기 맛있게 만드는 비법_  차돌박이로 만드는 고소하고 육즙가득한 김수미표 레시피,2019. 12. 5.,"16,412회",239개,8개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,매콤등뼈찜 맛있게 만드는법_ 5천원으로 푸짐하고 스트레스 확 풀리는 레시피,2019. 12. 4.,"282,104회",2.3천개,81개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,두부스팸조림 맛있게 만드는 법_ 쫀득한 두부와 짭쪼름한 스팸의 꿀맛조합 레시피,2019. 12. 2.,"328,235회",2.2천개,49개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,겨울철 별미 '굴전' 맛있게 만드는 법_ 탱글탱글하고 고소한 영양만점 레시피,2019. 11. 30.,"64,429회",701개,34개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,오뎅볶음/어묵볶음 맛있게 만드는 법_ 매콤 짭쪼름 최고의 꿀맛보장 레시피,2019. 11. 29.,"156,267회",1.4천개,51개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,감자조림 맛있게 만드는 법_ 간장으로 깔끔하고 담백한 레시피,2019. 11. 27.,"44,247회",562개,23개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,연매출 6억 소고기 장조림 만드는 법_ 밥도둑 끝판왕 알토란 레시피,2019. 11. 25.,"437,543회",3.2천개,133개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,오뎅탕/어묵탕 맛있게 끓이는 법_ 뜨끈한 국물이 끝내주는 겨울철 최고의 술안주 레시피,2019. 11. 23.,"16,613회",308개,5개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,새송이버섯조림 맛있게 만드는 법_ 쫄깃하고 맵싹한 최고의 레시피,2019. 11. 21.,"177,095회",1.6천개,50개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,간장닭볶음탕 맛있게 만드는 법_ 기가막힌 양파된장무침과 환상적인 꿀맛 레시피,2019. 11. 19.,"16,878회",377개,8개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,들깨토란국 맛있게 끓이는 법_ 깔끔하고 구수하면서 담백한 레시피,2019. 11. 18.,"5,182회",127개,3개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,최신형 에어프라이어로 만든 쉽고 맛있는 3가지 요리,2019. 11. 16.,"11,540회",125개,9개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,두부간장조림 맛있게 만드는 법_ 쫀득쫀득 짭쪼름한 꿀맛 레시피,2019. 11. 14.,"1,315,492회",1.2만개,390개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,섞박지 맛있게 담그는 법_ 설렁탕집 깍두기보다 맛있는 김치 레시피,2019. 11. 12.,"12,400회",277개,8개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,수육 맛있게 삶는 역대급 레시피_ 보쌈집보다 부드럽고 맛있는 수육과 매콤아삭 김장김치와 굴무침,2019. 11. 10.,"516,014회",3.5천개,133개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,김장김치 맛있게 담그는 법_ 쉽고 맛있는 꿀맛보장 레시피,2019. 11. 9.,"41,211회",368개,16개
0,소소황 Cook & Eat - YouTube,구독자 12.7만명,진미채볶음 맛있게 만드는 법_ 반찬가게 보다 맛있는 비법 레시피,2019. 11. 8.,"217,878회",1.4천개,63개
