,youtuber,subscribers,name,upload_date,hits,likes_num,dislikes_num
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,Eng) 목 건강에 좋은 건조기 레시피! 사과칩 & 사과계피꿀청 : Apple chips & Apple cinnamon chung ★ [만개의레시피],2019. 11. 2.,"2,698회",43개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,Eng) 제육볶음은 언제나 먹어도 맛있자냐!!! 고추장불고기 : Spicy Bulgogi ★ [만개의레시피],2019. 11. 2.,"2,935회",49개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,불닭발 & 국물닭발 극강의 레시피 l 매운닭발만들어 먹기까지 [만개의레시피],2019. 11. 2.,"2,983회",52개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,🔥 감기 뚝! 환절기 감기예방에 좋은 레시피 🔥 [만개의레시피],2019. 11. 2.,"3,927회",89개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,Eng) 칼집 사이로 삼겹살 양념이 쏙쏙 베어난 매콤벌집삼겹살볶음 : Stir-fried spicy pork belly ★ [만개의레시피],2019. 11. 2.,"2,297회",42개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,Eng) 소고기에 아삭한 채소를 돌돌 @@ 소고기채소말이 : Beef vegetable roll ★ [만개의레시피],2019. 11. 1.,"3,706회",115개,1개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,🔥 구운 고기와 찰떡궁합 레시피 🔥 [만개의레시피],2019. 11. 1.,"4,241회",83개,4개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,Eng) 소고기로 양파속을 채운 양파케밥 : sogan kebabi (Onion Kebab) ★ [만개의레시피],2019. 11. 1.,"1,614회",25개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,건조기로 만들어 보는 묵말랭이 & 묵말랭이볶음 ★ [만개의레시피],2019. 10. 31.,"2,390회",30개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,🔥 티비처럼 식탁차리고 싶은 날 오늘의 식단 🔥 [만개의레시피],2019. 10. 31.,"3,608회",61개,1개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,"[해양수산부 이달의 수산물 11월] 연두부와 대구로 만든 고단백 영양식, 대구두부샐러드 [만개의레시피]",2019. 10. 31.,"1,127회",25개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,SUB) 할로윈데이인데.... 편의점에서 분위기를 내볼까??? 뱀파이어치킨 & 송곳니감자 [만개의레시피],2019. 10. 30.,"1,761회",24개,1개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,[해양수산부 이달의 수산물 11월] 단순히 구워 먹는 고등어는 그만! 터키식 고등어 필라프 [만개의레시피],2019. 10. 30.,"1,052회",25개,0개
0,만개의레시피 10K Recipe - YouTube,구독자 35.6만명,🔥 할로윈을 대처하는 자세  으스스스 할로윈 레시피 🔥 [만개의레시피],2019. 10. 30.,"1,400회",22개,1개
